customer_id,gender,senior_citizen,partner,dependents,tenure_months,country,state,city,zip_code,latitude,longitude
8990-YOZLV,Female,0,0,0,69,United States,California,Hickman,95323,37.605926,-120.69955
3069-SSVSN,Female,0,0,0,1,United States,California,Hilmar,95324,37.394536,-120.890747
5222-IMUKT,Male,0,0,0,32,United States,California,Hornitos,95325,37.479926,-120.230424
6685-XSHHU,Male,0,1,1,60,United States,California,Keyes,95328,37.555631,-120.911653
8901-UPRHR,Female,0,1,1,72,United States,California,La Grange,95329,37.666587,-120.411517
0118-JPNOY,Female,1,0,0,26,United States,California,Le Grand,95333,37.249377,-120.249581
3845-FXCYS,Male,0,0,0,2,United States,California,Long Barn,95335,38.109125,-120.078597
5857-XRECV,Female,0,0,1,2,United States,California,Manteca,95336,37.830267,-121.201018
0725-CXOTM,Female,0,0,0,36,United States,California,Manteca,95337,37.750822,-121.238423
4343-EJVQB,Male,0,0,0,7,United States,California,Mariposa,95338,37.526791,-119.99437
9000-PLFUZ,Female,1,1,0,60,United States,California,Merced,95340,37.255637,-120.493537
3427-GGZZI,Female,0,1,0,19,United States,California,Midpines,95345,37.581496,-119.972762
7779-ORAEL,Male,1,1,0,45,United States,California,Mi Wuk Village,95346,38.121601,-120.133915
0644-OQMDK,Male,1,0,0,4,United States,California,Merced,95348,37.40122,-120.514191
3154-CFSZG,Male,0,1,1,47,United States,California,Modesto,95351,37.621458,-121.012295
2220-IAHLS,Female,0,0,0,1,United States,California,Modesto,95356,37.716186,-121.025836
1658-XUHBX,Female,1,1,1,59,United States,California,Modesto,95357,37.670526,-120.877572
2378-HTWFW,Male,1,0,0,35,United States,California,Newman,95360,37.343846,-121.039391
4377-VDHYI,Male,0,1,1,32,United States,California,Patterson,95363,37.410236,-121.320337
3719-TDVQB,Female,1,1,0,54,United States,California,Ripon,95366,37.750778,-121.13238
0201-MIBOL,Female,1,0,0,66,United States,California,Salida,95368,37.713152,-121.08739
4937-QPZPO,Male,0,1,1,61,United States,California,Snelling,95369,37.521708,-120.426843
2925-VDZHY,Male,0,1,1,72,United States,California,Sonora,95370,37.982716,-120.343732
6981-TDRFT,Male,0,1,1,44,United States,California,Soulsbyville,95372,37.990574,-120.261821
3413-CSSTH,Male,0,0,0,41,United States,California,Stevinson,95374,37.316807,-120.855753
8033-VCZGH,Male,0,1,0,50,United States,California,Tracy,95376,37.680968,-121.446049
0224-NIJLP,Male,0,1,1,8,United States,California,Turlock,95380,37.474396,-120.875917
7542-CYDDM,Male,0,0,0,18,United States,California,Turlock,95382,37.529656,-120.854357
4718-WXBGI,Male,0,1,1,72,United States,California,Twain Harte,95383,38.107441,-120.230625
8495-PRWFH,Female,1,0,0,42,United States,California,Waterford,95386,37.669516,-120.626964
0439-IFYUN,Female,1,0,0,18,United States,California,Westley,95387,37.546007,-121.28257
5716-LIBJC,Female,0,0,1,13,United States,California,Winton,95388,37.421299,-120.599587
2868-LLSKM,Female,0,1,1,68,United States,California,Yosemite National Park,95389,37.704267,-119.607001
2988-QRAJY,Male,0,0,0,69,United States,California,Santa Rosa,95403,38.488431,-122.752839
0071-NDAFP,Male,0,1,1,25,United States,California,Santa Rosa,95405,38.439696,-122.668817
7328-ZJAJO,Female,0,1,1,59,United States,California,Santa Rosa,95409,38.468893,-122.580539
6458-CYIDZ,Female,1,0,0,5,United States,California,Albion,95410,39.225694,-123.717354
1090-PYKCI,Female,0,1,1,69,United States,California,Boonville,95415,39.025867,-123.381544
3058-WQDRE,Male,0,0,0,13,United States,California,Branscomb,95417,39.710591,-123.682799
2279-AXJJK,Male,0,1,0,52,United States,California,Cazadero,95421,38.578807,-123.19338
0909-SELIE,Male,0,1,0,61,United States,California,Clearlake Oaks,95423,39.07116,-122.598542
3417-TSCIC,Male,0,0,0,29,United States,California,Cloverdale,95425,38.801936,-122.938935
1042-HFUCW,Female,0,0,1,25,United States,California,Cobb,95426,38.838088,-122.73203
6537-OTKMY,Male,0,0,0,15,United States,California,Covelo,95428,39.83307,-123.178765
8999-EXMNO,Female,0,1,1,19,United States,California,Dos Rios,95429,39.756049,-123.358701
6725-TPKJO,Male,0,0,0,44,United States,California,Duncans Mills,95430,38.445603,-123.063756
7162-WPHPM,Male,0,1,1,58,United States,California,Elk,95432,39.108252,-123.645121
1599-MMYRQ,Male,0,1,1,62,United States,California,Forestville,95436,38.499302,-122.92444
8821-KVZKQ,Female,0,1,1,70,United States,California,Fort Bragg,95437,39.455555,-123.683979
6434-TTGJP,Male,0,1,1,10,United States,California,Geyserville,95441,38.731771,-123.064272
0042-JVWOJ,Male,0,0,0,26,United States,California,Glen Ellen,95442,38.368744,-122.522642
0130-SXOUN,Male,0,0,0,66,United States,California,Glenhaven,95443,39.045246,-122.743181
2330-PQGDQ,Male,0,1,1,51,United States,California,Gualala,95445,38.848082,-123.50608
1452-UZOSF,Male,0,1,1,72,United States,California,Guerneville,95446,38.52576,-123.013347
2097-YVPKN,Male,0,0,0,65,United States,California,Healdsburg,95448,38.618347,-122.908422
8597-CTXVJ,Male,0,0,1,70,United States,California,Jenner,95450,38.505995,-123.187019
6631-HMANX,Male,0,1,0,72,United States,California,Kelseyville,95451,38.93496,-122.792243
9962-BFPDU,Female,0,1,1,1,United States,California,Kenwood,95452,38.419525,-122.521585
6394-HHHZM,Male,0,0,0,3,United States,California,Little River,95456,39.245911,-123.77214
5995-LFTLE,Male,0,0,0,58,United States,California,Lower Lake,95457,38.925545,-122.549083
1932-UEDCX,Male,1,1,0,33,United States,California,Manchester,95459,38.966713,-123.586412
5188-HGMLP,Male,1,1,0,54,United States,California,Middletown,95461,38.787446,-122.58675
0665-XHDJU,Male,0,1,0,72,United States,California,Monte Rio,95462,38.471049,-123.015549
8265-HKSOW,Female,0,1,1,72,United States,California,Occidental,95465,38.415003,-122.998726
3544-FBCAS,Female,0,1,1,72,United States,California,Philo,95466,39.094102,-123.500853
5331-RGMTT,Male,1,1,0,54,United States,California,Point Arena,95468,38.911299,-123.609588
4759-PXTAN,Female,0,1,0,59,United States,California,Potter Valley,95469,39.408634,-123.045516
7054-DMVAS,Male,0,0,0,54,United States,California,Redwood Valley,95470,39.298065,-123.25211
3428-MMGUB,Male,0,0,0,60,United States,California,Rio Nido,95471,38.522328,-122.97932
6549-BTYPG,Female,0,1,0,60,United States,California,Sebastopol,95472,38.398815,-122.861923
7823-JSOAG,Male,0,0,0,3,United States,California,Sonoma,95476,38.25485,-122.461799
3705-RHRFR,Female,0,1,0,69,United States,California,Ukiah,95482,39.134075,-123.23422
9374-YOLBJ,Female,0,1,1,1,United States,California,Upper Lake,95485,39.220368,-122.907693
9074-KGVOX,Male,0,1,1,50,United States,California,Westport,95488,39.724433,-123.767578
6128-DAFVY,Female,0,0,0,56,United States,California,Willits,95490,39.492046,-123.375818
9933-QRGTX,Female,0,1,0,60,United States,California,Windsor,95492,38.527297,-122.810044
4476-OSWTN,Male,1,1,0,69,United States,California,Witter Springs,95493,39.222323,-122.985488
5066-GFJMM,Female,0,1,0,3,United States,California,Eureka,95501,40.796621,-124.15428
2661-GKBTK,Male,0,1,1,60,United States,California,Eureka,95503,40.737431,-124.108897
0458-HEUZG,Female,0,0,0,13,United States,California,Alderpoint,95511,40.166028,-123.584144
7268-WNTCP,Male,0,1,1,62,United States,California,Blocksburg,95514,40.309088,-123.668201
0824-VWDPO,Female,0,0,0,45,United States,California,Mckinleyville,95519,40.965011,-124.015255
8409-WQJUX,Female,0,0,0,25,United States,California,Arcata,95521,40.839958,-124.003757
2578-JQPHZ,Male,0,0,0,44,United States,California,Bayside,95524,40.825486,-124.049485
3278-FSIXX,Female,0,0,0,2,United States,California,Blue Lake,95525,40.94338,-123.831799
9746-UGFAC,Female,0,0,0,22,United States,California,Carlotta,95528,40.497283,-123.93037
2946-KIQSP,Female,0,0,0,35,United States,California,Crescent City,95531,41.701223,-124.003393
0625-AFOHS,Female,0,1,1,29,United States,California,Ferndale,95536,40.4785,-124.301372
6726-WEXXK,Male,1,1,0,27,United States,California,Fields Landing,95537,40.726949,-124.217378
4636-OLWOE,Male,0,0,1,54,United States,California,Fortuna,95540,40.584991,-124.121504
4685-ERGHK,Male,0,0,0,57,United States,California,Gasquet,95543,41.867908,-123.794144
0885-HMGPY,Male,0,0,0,62,United States,California,Honeydew,95545,40.342928,-124.063329
5003-OKNNK,Female,0,1,1,15,United States,California,Hoopa,95546,41.163637,-123.704841
7208-PSIHR,Female,0,1,0,70,United States,California,Klamath,95548,41.572813,-124.035011
4012-ZTHBR,Female,0,1,1,21,United States,California,Kneeland,95549,40.664483,-123.865325
0489-WMEMG,Female,0,0,1,23,United States,California,Korbel,95550,40.7666,-123.80458
7435-ZNUYY,Male,0,0,0,6,United States,California,Loleta,95551,40.665952,-124.240051
1354-YZFNB,Male,0,1,1,4,United States,California,Mad River,95552,40.390301,-123.412327
2985-FMWYF,Female,0,0,0,23,United States,California,Myers Flat,95554,40.267158,-123.805913
2812-ENYMO,Male,0,0,0,26,United States,California,Orick,95555,41.336354,-124.044354
2717-HVIZY,Female,0,0,1,8,United States,California,Orleans,95556,41.269521,-123.546958
3422-GALYP,Male,0,0,0,2,United States,California,Phillipsville,95559,40.184094,-123.745487
2890-WFBHU,Female,0,0,0,59,United States,California,Salyer,95563,40.89866,-123.539754
0327-WFZSY,Male,0,1,1,39,United States,California,Samoa,95564,40.809636,-124.189977
7977-HXJKU,Male,0,0,1,21,United States,California,Scotia,95565,40.440636,-124.098739
7033-CLAMM,Female,0,1,1,48,United States,California,Somes Bar,95568,41.444606,-123.471895
4023-RTIQM,Female,1,1,0,31,United States,California,Redcrest,95569,40.363446,-123.835041
0864-FVJNJ,Female,0,1,1,64,United States,California,Trinidad,95570,41.162295,-124.027381
7356-IWLFW,Male,0,1,1,46,United States,California,Weott,95571,40.310119,-123.909449
9541-PWTWO,Female,0,0,0,52,United States,California,Willow Creek,95573,40.949012,-123.655847
3967-VQOGC,Female,0,1,1,67,United States,California,Leggett,95585,39.873371,-123.741474
7872-RDDLZ,Female,1,0,0,67,United States,California,Piercy,95587,39.955587,-123.681175
6308-CQRBU,Female,0,1,0,71,United States,California,Zenia,95595,40.170357,-123.417298
0186-CAERR,Male,0,0,0,71,United States,California,Auburn,95603,38.912881,-121.082766
3043-SUDUA,Female,0,0,0,32,United States,California,West Sacramento,95605,38.592745,-121.540036
5442-BHQNG,Female,0,0,0,2,United States,California,Brooks,95606,38.809804,-122.241383
2169-RRLFW,Female,0,1,0,71,United States,California,Capay,95607,38.681651,-122.130569
5872-OEQNH,Female,0,0,0,60,United States,California,Carmichael,95608,38.626128,-121.328011
3162-KKZXO,Female,1,0,0,55,United States,California,Citrus Heights,95610,38.69508,-121.271616
8873-GLDMH,Female,0,0,0,6,United States,California,Courtland,95615,38.311609,-121.554034
5696-JVVQY,Female,0,1,1,48,United States,California,Davis,95616,38.508735,-121.678813
8946-BFWSG,Male,0,1,1,63,United States,California,Davis,95618,38.544002,-121.685559
0547-HURJB,Male,0,0,1,12,United States,California,Dixon,95620,38.392821,-121.799917
8904-OPDCK,Male,1,1,0,54,United States,California,Citrus Heights,95621,38.69549,-121.307864
8845-LWKGE,Female,0,1,1,30,United States,California,El Dorado,95623,38.63153,-120.842609
0691-NIKRI,Female,0,0,0,40,United States,California,Elverta,95626,38.734997,-121.463719
5022-JNQEQ,Female,0,1,1,9,United States,California,Esparto,95627,38.834469,-122.127193
3249-VHRIP,Female,0,0,0,62,United States,California,Fiddletown,95629,38.513484,-120.704613
3736-BLEPA,Male,0,0,0,28,United States,California,Folsom,95630,38.672638,-121.147403
4701-LKOZD,Female,0,0,0,70,United States,California,Foresthill,95631,39.031876,-120.811141
6603-QWSPR,Female,0,0,0,46,United States,California,Galt,95632,38.274451,-121.259201
9921-QFQUL,Female,0,1,0,23,United States,California,Garden Valley,95633,38.852544,-120.837669
1929-ZCBHE,Male,0,1,1,47,United States,California,Georgetown,95634,38.9386,-120.785514
4378-MYPGO,Male,0,1,1,68,United States,California,Greenwood,95635,38.921333,-120.897718
4129-LYCOI,Female,0,0,1,67,United States,California,Guinda,95637,38.830739,-122.196202
7798-JVXYM,Female,0,0,0,14,United States,California,Herald,95638,38.313447,-121.123886
8647-SDTWQ,Male,0,1,1,57,United States,California,Hood,95639,38.375325,-121.507935
2696-ECXKC,Female,0,1,1,55,United States,California,Ione,95640,38.33788,-120.954202
2081-KJSQF,Male,0,0,0,1,United States,California,Isleton,95641,38.154823,-121.601358
3323-CPBWR,Male,0,0,0,23,United States,California,Knights Landing,95645,38.875508,-121.765866
3384-CTMSF,Male,0,1,0,47,United States,California,Lincoln,95648,38.922812,-121.312005
0902-RFHOF,Male,0,0,0,38,United States,California,Loomis,95650,38.809175,-121.171375
6048-QBXKL,Female,1,0,0,2,United States,California,Madison,95653,38.674276,-121.961866
7718-RXDGG,Male,0,1,0,15,United States,California,Newcastle,95658,38.883224,-121.15918
1025-FALIX,Female,0,0,0,26,United States,California,Nicolaus,95659,38.788898,-121.608624
3451-VAWLI,Female,0,1,1,35,United States,California,North Highlands,95660,38.671295,-121.388251
3407-QGWLG,Male,0,0,1,3,United States,California,Roseville,95661,38.736685,-121.251984
2347-WKKAE,Male,0,1,0,42,United States,California,Penryn,95663,38.859093,-121.182872
8735-DCXNF,Male,0,1,0,10,United States,California,Pilot Hill,95664,38.803731,-121.043799
3214-IYUUQ,Female,0,1,0,61,United States,California,Pine Grove,95665,38.400264,-120.641274
1936-UAFEH,Female,0,0,0,68,United States,California,Pioneer,95666,38.546999,-120.271114
3587-PMCOY,Male,0,0,0,10,United States,California,Placerville,95667,38.733714,-120.795213
1027-LKKQQ,Female,0,1,1,72,United States,California,Plymouth,95669,38.489273,-120.891614
7148-XZPHA,Male,0,1,1,55,United States,California,Rancho Cordova,95670,38.602723,-121.279913
5309-TAIKL,Female,0,0,0,7,United States,California,Rio Linda,95673,38.688764,-121.457596
6856-RAURS,Female,0,0,0,2,United States,California,Rio Oso,95674,38.954144,-121.482536
8778-LMWTJ,Female,0,0,0,9,United States,California,River Pines,95675,38.545775,-120.743325
9717-IOAAF,Male,0,0,1,27,United States,California,Rocklin,95677,38.7904,-121.236973
2845-KDHVX,Female,0,1,0,64,United States,California,Sheridan,95681,38.984756,-121.345074
0848-SOMKO,Male,0,0,0,70,United States,California,Shingle Springs,95682,38.598936,-120.963092
6734-FQAJX,Male,1,0,0,67,United States,California,Somerset,95684,38.606703,-120.586659
1535-VTJOQ,Female,0,0,0,24,United States,California,Thornton,95686,38.157794,-121.520223
6368-TZZDT,Male,0,1,1,4,United States,California,Vacaville,95687,38.333133,-121.920151
0943-ZQPXH,Male,0,1,1,44,United States,California,Vacaville,95688,38.419088,-122.024568
1293-BSEUN,Female,0,1,1,72,United States,California,Volcano,95689,38.481902,-120.603668
1302-TPUBN,Male,0,0,0,66,United States,California,West Sacramento,95691,38.627951,-121.593287
2378-VTKDH,Male,1,1,0,65,United States,California,Woodland,95695,38.71967,-121.862416
0927-CNGRH,Male,0,0,1,1,United States,California,Alta,95701,39.218096,-120.79153
8608-OZTLB,Male,0,1,1,38,United States,California,Applegate,95703,38.983388,-120.988814
2335-GSODA,Male,0,0,1,23,United States,California,Camino,95709,38.748316,-120.675512
1952-DVVSW,Female,0,1,0,10,United States,California,Colfax,95713,39.084645,-120.894014
6656-GULJQ,Male,0,1,1,72,United States,California,Emigrant Gap,95715,39.23754,-120.720196
9853-JFZDU,Female,0,1,0,35,United States,California,Gold Run,95717,39.170376,-120.838404
3777-XROBG,Female,0,1,1,58,United States,California,Echo Lake,95721,38.851842,-120.076204
6994-FGRHH,Male,0,1,1,70,United States,California,Meadow Vista,95722,39.003358,-121.022539
4000-VGMQP,Male,0,1,1,38,United States,California,Pollock Pines,95726,38.733908,-120.453416
3999-WRNGR,Female,0,1,1,60,United States,California,Soda Springs,95728,39.279068,-120.414275
3466-RITXD,Male,0,0,0,26,United States,California,Twin Bridges,95735,38.805481,-120.13287
2680-XKKNJ,Female,0,0,0,8,United States,California,Weimar,95736,39.00978,-120.978273
2974-GGUXS,Female,1,1,0,36,United States,California,Granite Bay,95746,38.749466,-121.184196
7994-XIRTR,Male,1,0,0,54,United States,California,Roseville,95747,38.784329,-121.373245
2101-RANCD,Female,0,0,0,55,United States,California,El Dorado Hills,95762,38.684437,-121.055634
7921-BEPCI,Female,0,0,0,72,United States,California,Rocklin,95765,38.823278,-121.281856
8510-TMWYB,Female,0,1,1,54,United States,California,Sacramento,95814,38.584505,-121.491956
3258-ZKPAI,Male,0,1,1,72,United States,California,Sacramento,95815,38.608405,-121.449942
1428-IEDPR,Male,0,0,0,52,United States,California,Sacramento,95816,38.574856,-121.46504
5298-GSTLM,Female,1,0,0,60,United States,California,Sacramento,95817,38.550722,-121.457314
4450-YOOHP,Female,0,0,0,39,United States,California,Sacramento,95818,38.556306,-121.495817
6728-CZFEI,Female,0,0,0,15,United States,California,Sacramento,95819,38.567594,-121.437507
3653-NCRDJ,Male,0,1,1,43,United States,California,Sacramento,95821,38.625096,-121.383658
6121-TNHBO,Female,1,0,0,63,United States,California,Sacramento,95822,38.512569,-121.495184
5119-NZPTV,Male,1,1,0,2,United States,California,Sacramento,95823,38.475465,-121.443625
6519-ZHPXP,Female,0,1,1,72,United States,California,Sacramento,95824,38.517295,-121.439819
3472-QPRCH,Male,0,1,1,40,United States,California,Sacramento,95826,38.542532,-121.378826
8224-UAXBZ,Female,0,1,0,58,United States,California,Sacramento,95827,38.549185,-121.328386
9610-WCESF,Male,0,0,0,67,United States,California,Sacramento,95828,38.486938,-121.395805
2486-WYVVE,Male,0,1,0,31,United States,California,Sacramento,95830,38.490508,-121.284171
3865-ZYKAD,Male,1,1,0,69,United States,California,Sacramento,95831,38.494832,-121.529447
1422-DGUBX,Male,0,1,0,32,United States,California,Sacramento,95832,38.445939,-121.496855
2999-AANRQ,Female,0,0,0,21,United States,California,Sacramento,95833,38.619049,-121.517552
8668-KNZTI,Male,0,0,0,52,United States,California,Sacramento,95834,38.646209,-121.52446
0480-KYJVA,Female,0,1,1,72,United States,California,Sacramento,95835,38.685069,-121.543709
9746-YKGXB,Male,0,1,1,52,United States,California,Sacramento,95838,38.646096,-121.442433
3926-YZVVX,Female,0,0,0,41,United States,California,Sacramento,95841,38.660442,-121.346321
6000-UKLWI,Male,0,0,0,41,United States,California,Sacramento,95842,38.687367,-121.34848
6332-FBZRI,Male,0,1,1,67,United States,California,Sacramento,95864,38.585826,-121.376263
2096-XOTMO,Female,0,1,1,16,United States,California,Marysville,95901,39.19514,-121.503883
3266-FTKHB,Male,0,0,0,17,United States,California,Beale Afb,95903,39.125311,-121.392283
8221-EQDGL,Male,0,1,0,35,United States,California,Alleghany,95910,39.467828,-120.841386
2346-LOCWC,Female,0,1,1,58,United States,California,Arbuckle,95912,38.982373,-122.047751
0298-XACET,Male,0,1,1,52,United States,California,Berry Creek,95916,39.657228,-121.37778
7560-QJAVJ,Female,0,0,0,70,United States,California,Biggs,95917,39.457388,-121.818201
2995-YWTCD,Female,0,1,1,19,United States,California,Browns Valley,95918,39.292334,-121.320597
9137-UIYPG,Female,0,1,1,35,United States,California,Butte City,95920,39.449794,-121.936372
2809-ZMYOQ,Female,0,0,0,32,United States,California,Camptonville,95922,39.432127,-121.099287
5084-OOVCJ,Female,0,1,1,17,United States,California,Canyon Dam,95923,40.171312,-121.120605
0254-WWRKD,Female,0,1,1,67,United States,California,Challenge,95925,39.461768,-121.195825
7727-SHVZV,Female,0,0,0,9,United States,California,Chico,95926,39.745712,-121.84333
5339-PXDVH,Male,0,0,0,4,United States,California,Clipper Mills,95930,39.562239,-121.14836
2205-LPVGL,Male,1,1,1,58,United States,California,Colusa,95932,39.273096,-122.050763
8782-NUUOL,Male,0,0,0,60,United States,California,Crescent Mills,95934,40.080342,-120.957805
7601-WFVZV,Male,0,0,0,1,United States,California,Downieville,95936,39.578792,-120.780786
4609-KNNWG,Female,0,1,1,27,United States,California,Dunnigan,95937,38.931425,-121.946081
4868-AADLV,Male,1,1,1,66,United States,California,Durham,95938,39.607831,-121.777959
9529-OFXHY,Male,0,0,0,15,United States,California,Elk Creek,95939,39.53222,-122.594879
2669-QVCRG,Female,0,0,0,41,United States,California,Forest Ranch,95942,40.077028,-121.494168
2478-EEWWM,Male,0,1,0,59,United States,California,Glenn,95943,39.597975,-122.032248
9174-IHETN,Female,0,0,1,50,United States,California,Goodyears Bar,95944,39.564113,-120.868836
2233-TXSIU,Male,0,1,1,17,United States,California,Grass Valley,95945,39.194539,-120.988066
9644-UMGQA,Male,0,1,1,6,United States,California,Penn Valley,95946,39.203817,-121.19584
3256-EZDBI,Male,1,1,0,51,United States,California,Greenville,95947,40.160386,-120.835428
0419-YAAPX,Male,0,1,0,49,United States,California,Grass Valley,95949,39.099204,-121.137962
0872-CASZJ,Male,0,1,0,59,United States,California,Hamilton City,95951,39.732767,-122.042298
4726-DLWQN,Male,1,0,0,50,United States,California,Live Oak,95953,39.258746,-121.77697
8164-OCKUJ,Female,0,1,1,59,United States,California,Magalia,95954,39.933852,-121.584371
3094-JOJAI,Male,0,0,0,18,United States,California,Maxwell,95955,39.281194,-122.226568
9494-MRNYX,Male,0,0,0,10,United States,California,Meadow Valley,95956,39.937017,-121.058043
2599-CZABP,Male,0,1,0,14,United States,California,Meridian,95957,39.068071,-121.832638
7945-PRBVF,Male,0,0,0,35,United States,California,Nevada City,95959,39.333737,-120.858667
4544-RXFMG,Male,0,1,1,8,United States,California,North San Juan,95960,39.423046,-120.984472
0859-YGKFW,Male,0,1,1,18,United States,California,Olivehurst,95961,39.082568,-121.55325
1150-FTQGN,Female,0,1,1,60,United States,California,Oregon House,95962,39.342587,-121.249833
7196-LIWRH,Female,0,0,0,6,United States,California,Oroville,95965,39.624561,-121.552866
5448-VWNAM,Female,0,0,1,19,United States,California,Oroville,95966,39.473896,-121.415927
1177-XZBJL,Male,0,1,1,53,United States,California,Palermo,95968,39.435756,-121.552071
3518-FSTWG,Male,1,1,0,72,United States,California,Paradise,95969,39.69676,-121.644379
9330-VOFSZ,Female,0,1,0,60,United States,California,Princeton,95970,39.424957,-122.039307
0939-EREMR,Female,0,0,1,13,United States,California,Chico,95973,39.903272,-121.843567
9389-ACWBI,Female,0,1,1,5,United States,California,Richvale,95974,39.495768,-121.747472
3644-QXEHN,Male,0,1,1,13,United States,California,Smartville,95977,39.176595,-121.291692
2911-IJORQ,Male,0,0,0,37,United States,California,Stirling City,95978,39.904002,-121.527823
5921-NGYRH,Male,0,1,0,64,United States,California,Stonyford,95979,39.288127,-122.415841
5998-DZLYR,Female,0,1,0,61,United States,California,Sutter,95982,39.172777,-121.805845
3985-HOYPM,Male,0,0,0,26,United States,California,Washington,95986,39.34128,-120.786867
9548-LERKT,Male,0,1,0,24,United States,California,Willows,95988,39.493991,-122.286363
6576-FBXOJ,Male,0,1,0,17,United States,California,Yuba City,95991,39.02741,-121.614982
4310-KEDTB,Female,0,0,1,26,United States,California,Yuba City,95993,39.075694,-121.70606
4062-HBMOS,Male,0,0,0,52,United States,California,Redding,96003,40.677649,-122.29467
2676-ISHSF,Male,0,0,0,1,United States,California,Anderson,96007,40.448632,-122.306657
9236-NDUCW,Female,0,0,0,21,United States,California,Bella Vista,96008,40.722733,-122.109666
4753-PADAS,Female,0,1,0,67,United States,California,Bieber,96009,41.083464,-121.107929
6103-QCKFX,Female,0,1,1,44,United States,California,Big Bar,96010,40.775272,-123.287414
7781-EWARA,Male,0,1,1,70,United States,California,Big Bend,96011,41.096569,-121.879082
7018-FPXHH,Male,0,1,1,56,United States,California,Callahan,96014,41.388397,-122.794636
0572-ZJKLT,Female,0,1,1,46,United States,California,Chester,96020,40.243494,-121.154733
5135-RDDQL,Female,0,1,1,63,United States,California,Corning,96021,39.913777,-122.289984
1353-LJWEM,Male,0,0,0,11,United States,California,Cottonwood,96022,40.336392,-122.448533
1794-SWWKL,Male,0,1,1,15,United States,California,Dorris,96023,41.949216,-122.050062
6166-YIPFO,Male,0,1,0,72,United States,California,Douglas City,96024,40.586588,-122.903677
9332-GYWLO,Female,0,1,1,6,United States,California,Fall River Mills,96028,41.017282,-121.468945
4184-VODJZ,Male,0,1,1,63,United States,California,Forks Of Salmon,96031,41.232128,-123.194748
1092-WPIVQ,Female,0,1,1,18,United States,California,French Gulch,96033,40.740138,-122.587476
7233-IOQNP,Female,0,1,0,43,United States,California,Gazelle,96034,41.411315,-122.697236
2834-JKOOW,Female,0,0,0,15,United States,California,Gerber,96035,40.03194,-122.176023
2400-FEQME,Male,0,1,1,55,United States,California,Grenada,96038,41.599978,-122.539381
4957-SREEC,Male,0,1,1,70,United States,California,Hayfork,96041,40.547857,-123.187265
0230-UBYPQ,Male,1,1,0,63,United States,California,Hyampom,96046,40.648024,-123.465088
4923-ADWXJ,Female,0,0,0,25,United States,California,Igo,96047,40.524535,-122.647172
1763-KUAAW,Female,1,0,0,18,United States,California,Junction City,96048,40.913192,-123.06597
1104-TNLZA,Male,1,1,0,28,United States,California,Klamath River,96050,41.816595,-122.948287
5195-KPUNQ,Female,1,0,0,53,United States,California,Lakehead,96051,40.883853,-122.418258
3439-GVUSX,Male,0,0,0,1,United States,California,Lookout,96054,41.280478,-121.160249
5949-HGVJL,Female,0,1,0,26,United States,California,Mccloud,96057,41.251322,-122.105209
5203-XEHAX,Female,0,0,0,34,United States,California,Macdoel,96058,41.769709,-121.92063
1635-HDGFT,Female,0,0,1,19,United States,California,Manton,96059,40.426679,-121.850421
8050-XGRVL,Female,0,1,1,62,United States,California,Millville,96062,40.531257,-122.148139
9828-QHFBK,Male,0,0,0,24,United States,California,Montgomery Creek,96065,40.877552,-121.885884
3908-MKIMJ,Male,1,1,0,68,United States,California,Mount Shasta,96067,41.33832,-122.290756
5012-YSPJJ,Male,0,1,1,31,United States,California,Nubieber,96068,41.082472,-121.195215
6728-VOIFY,Female,0,1,0,63,United States,California,Palo Cedro,96073,40.582399,-122.195512
4891-NLUBA,Female,0,1,1,61,United States,California,Paynes Creek,96075,40.343213,-121.815412
8969-PRHFK,Male,0,0,0,18,United States,California,Red Bluff,96080,40.186772,-122.388361
0661-KQHNK,Female,0,1,1,6,United States,California,Round Mountain,96084,40.923558,-122.059933
8709-KRDVL,Female,0,0,0,33,United States,California,Scott Bar,96085,41.737962,-123.07557
1427-VERSM,Female,0,1,0,56,United States,California,Shasta,96087,40.617614,-122.512861
9801-NOSHQ,Male,0,0,1,23,United States,California,Shingletown,96088,40.497441,-121.827524
6339-YPSAH,Male,0,0,0,9,United States,California,Tehama,96090,40.021787,-122.127576
2159-TURXX,Male,0,0,0,5,United States,California,Weaverville,96093,40.759401,-122.939337
1548-FEHVL,Male,0,1,0,61,United States,California,Weed,96094,41.465121,-122.380947
3795-CAWEX,Male,0,1,1,70,United States,California,Whitmore,96096,40.637105,-121.906949
6215-NQCPY,Male,0,0,0,15,United States,California,Yreka,96097,41.764869,-122.671316
5647-URDKA,Male,0,1,1,8,United States,California,Alturas,96101,41.468877,-120.54229
2229-DPMBI,Female,0,1,1,8,United States,California,Blairsden Graeagle,96103,39.783747,-120.661032
9626-WEQRM,Female,0,0,0,4,United States,California,Cedarville,96104,41.505916,-120.152505
2188-SXWVT,Female,0,0,0,34,United States,California,Chilcoot,96105,39.872961,-120.198876
6258-PVZWJ,Male,0,1,0,68,United States,California,Clio,96106,39.745805,-120.580882
1094-BKOSX,Female,0,1,1,45,United States,California,Coleville,96107,38.42528,-119.475741
6969-MVBAI,Female,1,0,0,9,United States,California,Davis Creek,96108,41.750354,-120.403885
2978-XXSOG,Female,0,0,0,22,United States,California,Doyle,96109,40.012675,-120.101857
2342-CKIAO,Female,0,0,0,2,United States,California,Eagleville,96110,41.280341,-120.150381
