timestamp,customer_id,senior_citizen,partner,dependents,tenure_months,monthly_charges,total_charges,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,city,contract_type,payment_method,internet_service
2026-06-03T14:02:06.104938,CUST_003583,0,1,0,4,39.43,155.59,1,0,0,0,0,0,0,0,Female,Phoenix,Month-to-month,Electronic check,No
2026-06-03T14:03:06.115929,CUST_003584,0,0,0,37,99.94,3971.23,1,1,1,1,0,1,0,0,Female,Houston,Two year,Credit card (automatic),DSL
2026-06-03T14:04:06.130797,CUST_003585,1,1,1,47,57.92,2717.94,1,1,0,0,0,0,0,0,Male,Miami,One year,Credit card (automatic),No
2026-06-03T14:05:06.143155,CUST_003586,0,0,1,26,86.0,2304.86,1,0,1,0,0,1,1,0,Male,San Diego,Two year,Bank transfer (automatic),DSL
2026-06-03T14:06:06.158765,CUST_003587,1,0,0,29,106.98,3150.17,1,1,0,1,0,1,0,0,Female,San Diego,One year,Credit card (automatic),Fiber optic
2026-06-03T14:07:06.166065,CUST_003588,0,1,1,15,93.63,1502.59,1,0,1,0,1,1,0,0,Female,Miami,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T14:08:06.168768,CUST_003589,0,1,1,23,100.89,2496.3,1,1,1,1,1,1,0,1,Female,Chicago,Month-to-month,Credit card (automatic),DSL
2026-06-03T14:09:06.183940,CUST_003590,0,1,0,1,102.03,109.84,0,0,1,1,1,1,0,1,Male,San Diego,Month-to-month,Mailed check,Fiber optic
2026-06-03T14:10:06.187902,CUST_003591,1,1,0,22,112.77,2252.2,1,0,0,0,1,0,0,1,Female,Miami,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:11:06.202825,CUST_003592,0,1,0,45,83.94,3958.03,0,0,1,0,0,0,1,1,Female,Miami,Two year,Mailed check,Fiber optic
2026-06-03T14:12:06.219544,CUST_003593,0,1,0,23,88.14,1898.16,1,0,0,0,1,1,1,0,Male,Phoenix,One year,Mailed check,DSL
2026-06-03T14:13:06.223008,CUST_003594,1,0,0,58,110.42,5886.7,1,1,0,0,0,1,1,1,Male,Miami,Two year,Credit card (automatic),Fiber optic
2026-06-03T14:14:06.236988,CUST_003595,0,0,0,47,87.97,4359.77,1,0,1,0,1,1,0,1,Female,Miami,One year,Credit card (automatic),DSL
2026-06-03T14:15:06.249830,CUST_003596,0,0,0,1,75.64,81.46,0,0,1,0,1,1,0,0,Female,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:16:06.267586,CUST_003597,0,1,1,41,127.13,5264.15,1,0,1,1,1,0,1,0,Female,Houston,One year,Electronic check,Fiber optic
2026-06-03T14:19:38.824938,CUST_003598,0,0,0,49,41.14,1843.5,1,0,0,0,0,0,0,0,Male,San Diego,Two year,Bank transfer (automatic),No
2026-06-03T14:20:38.847691,CUST_003599,0,1,0,64,78.71,4702.27,1,0,0,0,1,0,0,0,Male,New York,Two year,Bank transfer (automatic),DSL
2026-06-03T14:21:38.864213,CUST_003600,0,1,0,21,77.71,1516.54,1,0,0,0,0,0,1,0,Male,Los Angeles,Month-to-month,Electronic check,DSL
2026-06-03T14:22:38.870506,CUST_003601,0,0,0,16,61.47,1022.3,0,0,1,0,0,0,0,1,Female,Los Angeles,Month-to-month,Electronic check,DSL
2026-06-03T14:23:38.882534,CUST_003602,0,0,1,1,84.86,89.49,1,1,0,1,1,0,0,0,Male,Los Angeles,Month-to-month,Credit card (automatic),DSL
2026-06-03T14:24:38.894957,CUST_003603,0,1,1,36,54.48,1949.16,1,1,0,0,0,0,0,0,Female,San Diego,One year,Credit card (automatic),No
2026-06-03T14:25:38.903337,CUST_003604,1,1,1,23,54.31,1239.61,1,1,0,0,0,0,0,0,Female,Miami,Month-to-month,Mailed check,No
2026-06-03T14:26:38.907566,CUST_003605,0,1,1,15,113.77,1819.43,1,0,1,1,1,0,1,0,Male,San Diego,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:27:38.926088,CUST_003606,1,0,0,2,83.47,180.3,1,1,0,0,0,1,0,0,Male,Los Angeles,Month-to-month,Mailed check,DSL
2026-06-03T14:28:38.945259,CUST_003607,0,1,0,37,51.65,1730.03,1,0,0,0,0,0,0,0,Female,Seattle,One year,Electronic check,No
2026-06-03T14:29:38.953277,CUST_003608,0,1,1,5,132.95,656.61,1,1,1,1,1,0,1,0,Male,San Diego,Month-to-month,Mailed check,Fiber optic
2026-06-03T14:30:38.963739,CUST_003609,0,0,0,16,43.98,643.08,1,0,0,0,0,0,0,0,Female,Los Angeles,Month-to-month,Credit card (automatic),No
2026-06-03T14:31:38.974842,CUST_003610,0,0,1,23,124.01,2970.92,1,1,1,0,0,1,1,1,Female,Miami,One year,Electronic check,Fiber optic
2026-06-03T14:32:38.984358,CUST_003611,0,1,0,10,113.14,1221.66,1,0,1,0,0,0,0,1,Female,Dallas,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T14:33:38.999704,CUST_003612,0,0,1,3,133.55,376.59,1,1,1,0,1,1,1,1,Male,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:34:39.012638,CUST_003613,0,0,0,6,95.9,561.13,1,1,1,1,1,1,0,0,Female,San Diego,Month-to-month,Electronic check,DSL
2026-06-03T14:35:39.023312,CUST_003614,0,1,0,13,43.29,589.27,1,0,0,0,0,0,0,0,Male,San Diego,Month-to-month,Electronic check,No
2026-06-03T14:36:39.028299,CUST_003615,0,1,0,9,79.35,765.1,1,0,0,1,0,0,1,0,Female,Los Angeles,Month-to-month,Electronic check,DSL
2026-06-03T14:37:39.045827,CUST_003616,0,1,0,36,50.65,1684.99,1,0,0,0,0,0,0,0,Male,Houston,Two year,Credit card (automatic),No
2026-06-03T14:38:39.056472,CUST_003617,0,1,1,62,114.52,6537.77,1,0,0,1,0,1,1,0,Male,Miami,Two year,Credit card (automatic),Fiber optic
2026-06-03T14:39:39.063330,CUST_003618,0,0,0,13,80.13,1131.47,1,0,0,0,0,0,1,1,Male,Houston,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T14:40:39.074139,CUST_003619,1,0,1,40,116.51,4531.42,1,1,1,1,0,1,0,0,Male,Houston,Two year,Credit card (automatic),Fiber optic
2026-06-03T14:41:39.092733,CUST_003620,0,1,1,11,96.1,1150.38,1,0,1,1,1,0,0,1,Female,Miami,Month-to-month,Electronic check,DSL
2026-06-03T14:42:39.111439,CUST_003621,0,1,0,20,82.22,1541.8,1,0,0,0,0,0,1,1,Female,Dallas,Month-to-month,Electronic check,DSL
2026-06-03T14:43:39.129214,CUST_003622,0,0,1,16,131.06,1947.27,1,1,1,1,1,1,0,1,Male,San Diego,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:44:39.139668,CUST_003623,1,0,0,13,110.61,1541.18,1,1,0,0,0,0,0,1,Female,Miami,One year,Credit card (automatic),Fiber optic
2026-06-03T14:45:39.158357,CUST_003624,0,1,0,54,96.89,4989.62,1,0,0,1,1,0,0,0,Female,Dallas,Two year,Credit card (automatic),Fiber optic
2026-06-03T14:46:39.165742,CUST_003625,0,0,0,44,108.86,4838.66,1,1,0,0,0,1,1,0,Male,Los Angeles,One year,Bank transfer (automatic),Fiber optic
2026-06-03T14:47:39.182871,CUST_003626,0,0,0,15,107.8,1751.08,1,0,1,0,0,1,0,1,Male,San Francisco,One year,Credit card (automatic),Fiber optic
2026-06-03T14:48:39.195716,CUST_003627,0,0,1,13,122.18,1693.83,1,1,0,0,1,0,1,1,Female,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:49:39.205628,CUST_003628,1,0,0,0,131.83,0.0,1,1,0,1,1,1,1,0,Male,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:50:39.213913,CUST_003629,0,0,0,14,117.31,1782.46,1,0,0,1,1,0,1,1,Male,Miami,Month-to-month,Electronic check,Fiber optic
2026-06-03T14:51:39.229555,CUST_003630,0,0,1,10,85.0,902.39,1,0,0,0,0,1,1,0,Male,Dallas,Month-to-month,Mailed check,DSL
2026-06-03T14:52:39.247239,CUST_003631,1,0,1,40,107.39,4641.28,1,0,0,1,0,1,1,1,Male,San Francisco,Two year,Bank transfer (automatic),Fiber optic
2026-06-03T16:23:52.742784,CUST_003632,0,1,0,27,126.19,3304.49,1,1,1,0,0,1,1,1,Male,Dallas,One year,Mailed check,Fiber optic
2026-06-03T16:24:52.762155,CUST_003633,0,1,0,4,122.58,525.13,1,1,1,0,1,1,1,1,Male,Phoenix,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T16:25:52.778141,CUST_003634,1,0,0,22,86.37,1931.06,1,1,0,1,1,0,0,1,Female,San Francisco,One year,Credit card (automatic),DSL
2026-06-03T16:26:52.790931,CUST_003635,0,1,1,0,45.79,0.0,1,0,0,0,0,0,0,0,Female,Dallas,Month-to-month,Electronic check,No
2026-06-03T16:27:52.797136,CUST_003636,1,0,0,16,43.35,748.11,1,0,0,0,0,0,0,0,Female,Phoenix,Month-to-month,Electronic check,No
2026-06-03T16:28:52.811998,CUST_003637,0,1,0,16,48.32,783.69,1,0,0,0,0,0,0,0,Female,Los Angeles,Month-to-month,Electronic check,No
2026-06-03T16:29:52.833713,CUST_003638,0,0,1,25,49.46,1123.28,1,1,0,0,0,0,0,0,Male,Chicago,One year,Credit card (automatic),No
2026-06-03T16:30:52.846568,CUST_003639,0,0,1,10,20.26,204.13,0,0,0,0,0,0,0,0,Male,New York,Month-to-month,Mailed check,No
2026-06-03T16:31:52.859310,CUST_003640,0,1,0,12,119.73,1560.06,1,0,1,1,1,1,1,0,Male,San Francisco,Month-to-month,Electronic check,Fiber optic
2026-06-03T16:32:52.867712,CUST_003641,0,1,0,3,88.05,257.52,1,1,1,0,0,1,1,0,Female,Dallas,Month-to-month,Mailed check,DSL
2026-06-03T16:33:52.873144,CUST_003642,0,1,1,15,97.05,1394.22,1,1,0,1,0,0,1,1,Male,Dallas,Month-to-month,Mailed check,DSL
2026-06-03T16:34:52.876714,CUST_003643,0,0,0,13,87.72,1249.75,1,0,1,0,0,1,0,1,Male,Dallas,Month-to-month,Electronic check,DSL
2026-06-03T16:35:52.892340,CUST_003644,0,1,0,19,92.99,1768.24,1,0,1,1,0,1,0,1,Male,Phoenix,Month-to-month,Mailed check,DSL
2026-06-03T16:36:52.895565,CUST_003645,0,1,0,47,117.4,5959.75,1,0,1,1,0,1,0,0,Male,Dallas,One year,Electronic check,Fiber optic
2026-06-03T16:37:52.907846,CUST_003646,0,0,1,36,85.54,3083.17,1,0,0,1,0,1,0,1,Male,Los Angeles,One year,Electronic check,DSL
2026-06-03T16:38:52.921577,CUST_003647,1,1,0,6,85.76,509.31,1,1,0,0,0,0,1,0,Male,New York,Month-to-month,Electronic check,DSL
2026-06-03T16:39:52.931873,CUST_003648,0,0,1,15,114.03,1869.45,1,1,0,1,0,0,1,0,Male,Dallas,One year,Bank transfer (automatic),Fiber optic
2026-06-03T16:40:52.948229,CUST_003649,0,1,0,5,110.42,513.85,1,1,0,0,1,0,1,0,Female,New York,Month-to-month,Electronic check,Fiber optic
2026-06-03T16:41:52.960165,CUST_003650,0,1,1,16,51.25,741.46,1,0,0,0,0,0,0,0,Male,Houston,Month-to-month,Credit card (automatic),No
2026-06-03T18:09:06.227904,CUST_003651,0,0,0,24,103.95,2515.75,1,1,0,0,1,0,1,1,Male,Los Angeles,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T18:10:06.233692,CUST_003652,0,1,0,20,104.22,2058.25,1,1,0,0,0,1,1,0,Female,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:11:06.246582,CUST_003653,1,0,0,9,72.53,662.07,0,0,0,1,0,0,0,0,Male,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:12:06.259266,CUST_003654,1,1,1,15,127.15,1756.96,1,0,0,1,1,1,1,1,Female,Houston,One year,Credit card (automatic),Fiber optic
2026-06-03T18:13:06.268953,CUST_003655,0,0,0,8,97.17,741.82,1,0,0,0,0,0,0,1,Female,Dallas,Month-to-month,Mailed check,Fiber optic
2026-06-03T18:14:06.285575,CUST_003656,0,1,0,0,78.48,0.0,1,0,1,0,0,0,0,0,Male,New York,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T18:15:06.298055,CUST_003657,1,1,0,16,98.88,1664.23,1,1,0,0,0,0,1,0,Male,Houston,One year,Credit card (automatic),Fiber optic
2026-06-03T18:16:06.304815,CUST_003658,0,1,0,40,49.22,1996.57,1,0,0,0,0,0,0,0,Female,Los Angeles,One year,Credit card (automatic),No
2026-06-03T18:17:06.313842,CUST_003659,0,0,0,24,51.18,1165.42,0,0,0,0,0,1,0,0,Male,Seattle,Month-to-month,Electronic check,DSL
2026-06-03T18:18:06.324130,CUST_003660,0,1,0,2,79.83,146.03,1,0,0,1,0,0,0,0,Male,New York,Month-to-month,Electronic check,DSL
2026-06-03T18:19:06.353807,CUST_003661,0,0,0,43,101.54,4282.82,1,0,1,0,0,0,1,1,Male,Los Angeles,Two year,Credit card (automatic),Fiber optic
2026-06-03T18:20:06.361705,CUST_003662,0,0,0,15,102.16,1663.8,1,1,0,0,0,1,0,1,Male,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:21:06.381275,CUST_003663,0,0,0,39,119.07,4958.57,1,0,0,1,0,1,0,1,Female,Chicago,One year,Bank transfer (automatic),Fiber optic
2026-06-03T18:22:06.396910,CUST_003664,0,1,0,2,100.62,220.15,1,1,0,1,1,0,0,0,Male,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:23:06.414043,CUST_003665,0,0,0,34,103.52,3649.06,1,1,0,1,0,0,1,1,Female,Miami,Two year,Credit card (automatic),Fiber optic
2026-06-03T18:24:06.419568,CUST_003666,0,0,1,27,115.34,3295.09,1,1,1,0,1,0,1,0,Male,Houston,One year,Bank transfer (automatic),Fiber optic
2026-06-03T18:25:06.435682,CUST_003667,1,1,1,46,123.07,5829.5,1,0,1,1,0,0,1,1,Female,San Francisco,Two year,Bank transfer (automatic),Fiber optic
2026-06-03T18:26:06.450852,CUST_003668,0,0,1,13,118.47,1617.51,1,0,1,0,1,1,0,1,Female,Dallas,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:27:06.456694,CUST_003669,0,0,0,17,111.07,1972.74,1,1,1,0,0,0,1,0,Female,Los Angeles,One year,Electronic check,Fiber optic
2026-06-03T18:28:06.460553,CUST_003670,0,0,0,43,126.51,5633.95,1,1,0,1,1,1,0,1,Male,Houston,One year,Bank transfer (automatic),Fiber optic
2026-06-03T18:29:06.482902,CUST_003671,0,0,0,9,99.98,921.05,1,0,0,0,0,1,0,0,Female,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:30:06.496968,CUST_003672,0,0,0,2,97.15,201.78,1,0,0,1,0,0,1,0,Female,New York,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T18:31:06.506509,CUST_003673,0,0,0,19,103.97,1887.86,1,1,1,0,0,0,1,1,Female,Chicago,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T18:32:06.521136,CUST_003674,1,1,1,45,122.21,5218.14,1,0,0,1,1,1,1,0,Female,Phoenix,One year,Bank transfer (automatic),Fiber optic
2026-06-03T18:33:06.533643,CUST_003675,1,0,0,1,93.89,100.24,1,1,0,0,0,0,1,1,Female,Los Angeles,Month-to-month,Mailed check,DSL
2026-06-03T18:34:06.554728,CUST_003676,0,0,0,3,102.32,291.36,1,1,1,0,1,0,1,1,Female,Miami,Month-to-month,Mailed check,DSL
2026-06-03T18:35:06.571704,CUST_003677,0,1,0,30,49.82,1405.79,1,0,0,0,0,0,0,0,Female,Dallas,One year,Bank transfer (automatic),No
2026-06-03T18:36:06.577049,CUST_003678,0,0,1,17,123.65,1984.81,1,1,1,1,1,1,0,1,Male,Phoenix,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T18:37:06.580378,CUST_003679,0,1,0,13,87.48,1152.28,1,1,0,0,1,1,0,1,Female,Seattle,Month-to-month,Credit card (automatic),DSL
2026-06-03T18:38:06.585674,CUST_003680,0,0,1,52,78.79,3745.51,1,0,0,0,0,1,0,0,Male,Chicago,Two year,Bank transfer (automatic),DSL
2026-06-03T18:39:06.590265,CUST_003681,0,1,0,13,89.71,1241.33,1,1,0,0,1,0,1,1,Male,Los Angeles,Month-to-month,Credit card (automatic),DSL
2026-06-03T18:40:06.604435,CUST_003682,0,1,0,10,91.78,989.45,1,0,1,1,1,0,0,1,Female,Dallas,Month-to-month,Electronic check,DSL
2026-06-03T18:41:06.612898,CUST_003683,1,1,0,20,107.52,2174.35,1,0,0,1,0,0,1,0,Female,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:42:06.622700,CUST_003684,0,0,0,43,99.08,4007.13,1,0,1,0,0,0,1,0,Female,Los Angeles,One year,Electronic check,Fiber optic
2026-06-03T18:43:06.629514,CUST_003685,0,0,0,23,100.5,2534.18,1,1,0,0,1,0,1,0,Female,Miami,Month-to-month,Bank transfer (automatic),Fiber optic
2026-06-03T18:44:06.646832,CUST_003686,0,0,1,35,135.94,4653.69,1,1,1,1,1,0,1,1,Female,New York,One year,Bank transfer (automatic),Fiber optic
2026-06-03T18:45:06.653628,CUST_003687,0,1,0,24,92.76,2434.98,0,0,0,1,1,0,0,1,Male,Houston,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:46:06.667506,CUST_003688,0,0,1,9,19.85,185.87,0,0,0,0,0,0,0,0,Female,San Diego,Month-to-month,Mailed check,No
2026-06-03T18:47:06.681496,CUST_003689,0,0,0,9,87.71,857.84,1,1,1,0,1,0,0,0,Male,Los Angeles,Month-to-month,Mailed check,DSL
2026-06-03T18:48:06.688056,CUST_003690,1,0,0,6,86.43,470.77,1,1,1,0,0,0,1,1,Male,Dallas,Month-to-month,Electronic check,DSL
2026-06-03T18:49:06.692004,CUST_003691,0,1,0,5,122.46,635.21,1,0,1,1,1,0,1,1,Male,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-06-03T18:50:06.697226,CUST_003692,0,1,0,12,52.51,678.4,1,1,0,0,0,0,0,0,Female,San Francisco,Month-to-month,Bank transfer (automatic),No
2026-06-03T18:51:06.713242,CUST_003693,0,0,1,26,83.61,2090.96,0,0,0,0,1,1,1,0,Female,Dallas,One year,Credit card (automatic),Fiber optic
2026-06-03T18:52:06.719602,CUST_003694,1,0,0,6,44.94,274.81,1,0,0,0,0,0,0,0,Male,Houston,Month-to-month,Electronic check,No
2026-06-03T20:26:11.010012,CUST_003695,0,1,1,32,97.89,2908.01,1,0,0,0,0,0,0,1,Female,Chicago,Two year,Credit card (automatic),Fiber optic
2026-06-03T20:47:15.183489,CUST_003696,0,0,0,13,47.91,634.94,1,0,0,0,0,0,0,0,Male,Chicago,Month-to-month,Electronic check,No
2026-06-03T20:48:15.189023,CUST_003697,1,1,0,0,102.38,0.0,1,0,1,1,0,1,0,0,Female,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T20:49:15.201127,CUST_003698,0,1,0,5,97.17,461.17,1,0,1,1,1,1,1,1,Female,Houston,Month-to-month,Mailed check,DSL
2026-06-03T20:50:15.216532,CUST_003699,0,0,0,13,43.31,567.31,1,0,0,0,0,0,0,0,Male,San Francisco,One year,Electronic check,No
2026-06-03T20:51:15.221785,CUST_003700,0,0,0,45,120.39,5128.46,1,1,0,1,0,1,1,0,Male,New York,One year,Bank transfer (automatic),Fiber optic
2026-06-03T20:52:15.227961,CUST_003701,0,1,0,69,41.71,2919.49,1,0,0,0,0,0,0,0,Female,Houston,Two year,Credit card (automatic),No
2026-06-03T20:53:15.241026,CUST_003702,0,0,0,7,117.68,811.82,1,1,1,1,0,0,0,0,Male,Seattle,Month-to-month,Electronic check,Fiber optic
2026-06-03T20:54:15.251677,CUST_003703,0,0,0,41,118.25,5044.28,1,1,1,0,0,1,1,1,Male,Dallas,One year,Mailed check,Fiber optic
2026-06-03T20:55:15.265044,CUST_003704,0,1,0,21,72.54,1478.4,0,0,1,0,0,0,0,1,Female,Phoenix,Month-to-month,Electronic check,Fiber optic
2026-06-03T20:56:15.278365,CUST_003705,0,1,0,42,116.77,4751.18,1,1,0,1,1,0,1,1,Female,San Francisco,Two year,Electronic check,Fiber optic
2026-06-03T20:57:15.297619,CUST_003706,0,0,1,9,80.7,795.45,1,0,0,1,0,0,0,1,Female,New York,Month-to-month,Electronic check,DSL
2026-06-03T20:58:15.310681,CUST_003707,1,1,0,13,93.11,1236.29,1,0,1,1,1,0,1,1,Female,Miami,Month-to-month,Electronic check,DSL
2026-06-03T20:59:15.324263,CUST_003708,1,1,1,8,96.45,836.66,1,0,0,1,0,1,1,1,Female,Phoenix,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T21:00:15.335158,CUST_003709,0,1,0,4,110.61,417.55,1,1,0,1,0,1,0,1,Male,Miami,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T21:01:15.343903,CUST_003710,0,0,0,8,48.34,408.38,1,0,0,0,0,0,0,0,Male,Miami,Month-to-month,Bank transfer (automatic),No
2026-06-03T21:02:15.347973,CUST_003711,0,0,1,7,82.84,607.26,1,1,1,0,0,0,0,0,Female,Houston,Month-to-month,Electronic check,DSL
2026-06-03T21:03:15.364568,CUST_003712,0,1,0,59,101.44,5389.59,1,0,0,0,1,0,0,0,Male,San Diego,Two year,Credit card (automatic),Fiber optic
2026-06-03T21:04:15.378434,CUST_003713,0,0,0,23,107.5,2665.38,1,0,0,1,0,0,0,1,Male,Phoenix,One year,Bank transfer (automatic),Fiber optic
2026-06-03T21:05:15.389114,CUST_003714,0,0,0,44,112.63,4723.28,1,0,0,1,1,1,0,1,Female,San Francisco,One year,Credit card (automatic),Fiber optic
2026-06-03T21:06:15.394262,CUST_003715,0,1,0,8,49.54,364.92,1,0,0,0,0,0,0,0,Female,Chicago,Month-to-month,Electronic check,No
2026-06-03T21:07:15.413574,CUST_003716,0,0,0,19,96.87,1771.98,1,0,1,1,0,0,0,1,Female,Los Angeles,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T21:08:15.418303,CUST_003717,0,1,1,19,73.3,1436.05,1,1,0,0,0,0,1,0,Male,San Francisco,Month-to-month,Electronic check,DSL
2026-06-03T21:09:15.423804,CUST_003718,1,0,1,12,92.06,1148.75,1,0,1,1,1,0,0,0,Male,Los Angeles,Month-to-month,Electronic check,DSL
2026-06-03T21:10:15.430241,CUST_003719,0,0,0,1,90.63,87.82,1,1,0,0,1,0,1,0,Female,Chicago,Month-to-month,Mailed check,DSL
2026-06-03T21:11:15.443617,CUST_003720,0,0,0,60,91.9,5923.91,0,0,0,1,1,1,1,0,Male,Phoenix,Two year,Credit card (automatic),Fiber optic
2026-06-03T21:12:15.458974,CUST_003721,0,0,1,67,85.93,5654.2,1,1,0,1,0,0,0,0,Female,Houston,Two year,Credit card (automatic),DSL
2026-06-03T21:13:15.471118,CUST_003722,0,1,0,21,93.33,1821.56,1,0,0,0,0,0,1,0,Female,New York,Month-to-month,Electronic check,Fiber optic
2026-06-03T21:14:15.488420,CUST_003723,0,0,0,19,93.04,1694.9,1,0,1,1,0,0,0,0,Male,San Diego,Month-to-month,Mailed check,DSL
2026-06-03T21:15:15.501039,CUST_003724,0,1,0,21,84.94,1808.7,1,1,0,0,0,0,0,0,Female,San Diego,Month-to-month,Electronic check,DSL
2026-06-03T21:16:15.509698,CUST_003725,0,0,1,8,107.41,793.22,1,0,1,1,1,0,1,0,Male,Chicago,Month-to-month,Electronic check,Fiber optic
2026-06-03T21:17:15.525162,CUST_003726,1,0,0,0,85.93,0.0,1,0,1,1,0,1,1,0,Female,Seattle,Month-to-month,Mailed check,DSL
2026-06-03T21:18:15.530453,CUST_003727,0,1,0,33,106.36,3218.16,1,1,0,0,0,1,1,0,Male,San Diego,One year,Bank transfer (automatic),Fiber optic
2026-06-03T21:19:15.536418,CUST_003728,0,0,0,44,79.21,3146.65,1,0,0,0,0,1,1,0,Male,Chicago,One year,Mailed check,DSL
2026-06-03T21:20:15.548816,CUST_003729,1,1,0,1,100.4,94.39,1,1,1,1,1,0,0,1,Male,San Diego,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T21:21:15.567770,CUST_003730,0,0,0,25,104.23,2444.0,1,0,0,1,1,0,0,1,Male,San Francisco,One year,Credit card (automatic),Fiber optic
2026-06-03T21:22:15.577101,CUST_003731,0,1,1,12,80.17,931.57,1,0,0,0,0,0,1,1,Male,Miami,Month-to-month,Electronic check,DSL
2026-06-03T21:23:15.587267,CUST_003732,0,0,0,0,43.67,0.0,1,0,0,0,0,0,0,0,Male,San Francisco,Month-to-month,Mailed check,No
2026-06-03T21:24:15.607203,CUST_003733,0,1,0,21,18.0,345.22,0,0,0,0,0,0,0,0,Male,New York,Month-to-month,Electronic check,No
2026-06-03T21:25:15.624300,CUST_003734,0,1,1,22,108.82,2625.64,1,1,0,1,0,0,0,0,Male,Phoenix,Month-to-month,Mailed check,Fiber optic
2026-06-03T21:26:15.642164,CUST_003735,1,0,1,7,112.36,756.15,1,0,0,1,1,1,0,0,Female,Los Angeles,Month-to-month,Mailed check,Fiber optic
2026-06-03T21:27:15.651685,CUST_003736,0,1,0,31,95.98,3095.03,1,0,0,0,1,1,1,0,Male,Seattle,Two year,Credit card (automatic),DSL
2026-06-03T21:28:15.668818,CUST_003737,0,1,0,13,54.68,664.84,1,1,0,0,0,0,0,0,Female,New York,Month-to-month,Electronic check,No
2026-06-03T21:29:15.675408,CUST_003738,0,1,1,28,112.0,3188.39,1,0,0,1,0,1,1,1,Male,Miami,Two year,Electronic check,Fiber optic
2026-06-03T21:30:15.690916,CUST_003739,1,1,0,25,47.48,1137.46,1,0,0,0,0,0,0,0,Male,Los Angeles,Two year,Credit card (automatic),No
2026-06-03T21:31:15.706350,CUST_003740,0,1,0,24,42.26,1060.86,1,0,0,0,0,0,0,0,Female,San Diego,One year,Mailed check,No
2026-06-03T21:32:15.715120,CUST_003741,0,1,0,20,80.56,1677.83,1,1,1,0,1,0,0,0,Male,Chicago,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T21:33:15.731360,CUST_003742,0,0,1,48,101.79,4713.29,1,1,1,0,0,1,1,1,Male,New York,One year,Bank transfer (automatic),DSL
2026-06-03T21:34:15.738929,CUST_003743,0,1,0,14,90.37,1180.1,0,0,1,0,1,1,1,0,Female,New York,Month-to-month,Electronic check,Fiber optic
2026-06-03T21:35:15.746359,CUST_003744,1,0,0,54,108.45,6409.05,1,1,0,1,0,1,0,1,Male,Dallas,Two year,Credit card (automatic),Fiber optic
2026-06-03T21:36:15.749757,CUST_003745,0,0,0,1,110.64,114.79,1,1,1,1,0,0,0,1,Female,Miami,Month-to-month,Mailed check,Fiber optic
2026-06-03T21:37:15.761656,CUST_003746,0,0,1,13,104.36,1225.57,1,0,1,0,0,0,1,1,Male,Los Angeles,Month-to-month,Electronic check,Fiber optic
2026-06-03T21:38:15.780945,CUST_003747,0,0,0,3,39.94,112.85,1,0,0,0,0,0,0,0,Male,San Diego,Month-to-month,Bank transfer (automatic),No
2026-06-03T21:39:15.787624,CUST_003748,0,0,0,3,93.31,269.14,1,0,1,0,0,0,0,1,Female,Houston,Month-to-month,Credit card (automatic),Fiber optic
2026-06-03T21:40:15.800728,CUST_003749,0,1,1,19,89.85,1627.19,1,1,1,1,0,0,0,1,Female,San Francisco,Month-to-month,Credit card (automatic),DSL
2026-06-03T21:41:15.816578,CUST_003750,0,1,0,8,100.22,819.39,1,1,0,1,1,1,1,1,Female,Dallas,Month-to-month,Bank transfer (automatic),DSL
2026-06-03T21:42:15.831485,CUST_003751,0,0,0,2,106.32,210.74,1,0,0,0,1,1,1,0,Female,Los Angeles,Month-to-month,Bank transfer (automatic),Fiber optic
